,ts_code,trade_date,close,open,high,low,pre_close,change,pct_chg,vol,amount
2221,399001.SZ,20100809,11017.413,10923.887,11031.515,10906.878,10942.933,74.48,0.6806,80377410.9,111757809.7886
2220,399001.SZ,20100810,10715.394,11028.148,11050.825,10715.394,11017.413,-302.019,-2.7413,82220939.22,115614320.0233
2219,399001.SZ,20100811,10806.625,10658.909,10861.394,10654.489,10715.394,91.231,0.8514,58867682.34,82937457.3469
2218,399001.SZ,20100812,10680.018,10683.997,10899.313,10645.212,10806.625,-126.607,-1.1716,66365787.25,93139692.7071
2217,399001.SZ,20100813,10886.568,10684.187,10886.665,10613.278,10680.018,206.55,1.934,60052150.56,82553085.0579
2216,399001.SZ,20100816,11164.789,10870.743,11200.857,10827.601,10886.568,278.221,2.5556,80698777.29,110487797.1459
2215,399001.SZ,20100817,11281.966,11180.751,11320.461,11171.318,11164.789,117.177,1.0495,79110640.56,110284149.1254
2214,399001.SZ,20100818,11282.333,11304.118,11365.537,11218.91,11281.966,0.367,0.0033,78670491.87,112093067.5926
2213,399001.SZ,20100819,11321.167,11283.357,11424.082,11218.629,11282.333,38.834,0.3442,81917007.93,116622602.0298
2212,399001.SZ,20100820,11090.459,11280.494,11303.869,11060.057,11321.167,-230.708,-2.0378,81656774.82,116110996.831
2211,399001.SZ,20100823,11078.855,11098.273,11177.312,11049.49,11090.459,-11.604,-0.1046,65078361.43,92391284.6094
2210,399001.SZ,20100824,11214.237,11067.212,11311.095,10986.067,11078.855,135.382,1.222,72388642.66,97778908.4732
2209,399001.SZ,20100825,10963.985,11143.295,11199.764,10953.471,11214.237,-250.252,-2.2316,72061261.31,98170256.6302
2208,399001.SZ,20100826,11009.49,11001.382,11105.435,10958.62,10963.985,45.505,0.415,62707747.7,84982324.9365
2207,399001.SZ,20100827,11034.734,10992.761,11052.927,10926.165,11009.49,25.244,0.2293,53185705.43,79242104.3882
2206,399001.SZ,20100830,11303.328,11114.715,11350.158,11098.737,11034.734,268.594,2.4341,75872334.81,114220855.0345
2205,399001.SZ,20100831,11338.714,11273.862,11377.711,11237.104,11303.328,35.386,0.3131,85034481.32,131882205.2524
2204,399001.SZ,20100901,11318.739,11369.391,11476.611,11169.899,11338.714,-19.975,-0.1762,93616206.16,140214354.9591
2203,399001.SZ,20100902,11465.153,11482.349,11536.309,11392.898,11318.739,146.414,1.2936,88028517.82,132947199.7675
2202,399001.SZ,20100903,11467.09,11497.478,11540.419,11360.339,11465.153,1.937,0.0169,91415405.19,141516465.9668
2201,399001.SZ,20100906,11656.081,11550.126,11703.66,11550.126,11467.09,188.991,1.6481,93240456.5,138546984.1161
2200,399001.SZ,20100907,11682.698,11674.249,11735.34,11591.916,11656.081,26.617,0.2284,76227734.12,106597722.0113
2199,399001.SZ,20100908,11722.782,11631.578,11729.816,11579.627,11682.698,40.084,0.3431,80028336.42,120122845.576
2198,399001.SZ,20100909,11465.346,11750.892,11750.892,11445.084,11722.782,-257.436,-2.196,95287578.75,138905199.0089
2197,399001.SZ,20100910,11530.987,11465.915,11547.428,11302.726,11465.346,65.641,0.5725,81799643.37,121358997.8771
2196,399001.SZ,20100913,11690.349,11541.916,11751.27,11492.715,11530.987,159.362,1.382,80903597.79,121499737.2056
2195,399001.SZ,20100914,11665.41,11719.834,11759.011,11630.901,11690.349,-24.939,-0.2133,83513466.64,123446737.7256
2194,399001.SZ,20100915,11412.101,11653.409,11653.409,11377.446,11665.41,-253.309,-2.1715,80929457.08,121494149.3633
2193,399001.SZ,20100916,11164.021,11391.229,11432.311,11060.661,11412.101,-248.08,-2.1738,77640008.92,111784885.5895
2192,399001.SZ,20100917,11208.252,11180.322,11288.849,11113.222,11164.021,44.231,0.3962,58721407.74,85391066.6342
2191,399001.SZ,20100920,11150.329,11221.941,11247.827,11072.53,11208.252,-57.923,-0.5168,55235767.81,76325874.1295
2190,399001.SZ,20100921,11210.741,11189.584,11262.451,11152.96,11150.329,60.412,0.5418,42487226.74,63565199.3257
2189,399001.SZ,20100927,11409.813,11262.867,11438.379,11232.508,11210.741,199.072,1.7757,50226828.67,72755483.4999
2188,399001.SZ,20100928,11274.485,11380.851,11396.38,11255.899,11409.813,-135.328,-1.1861,57934450.63,86490508.4731
2187,399001.SZ,20100929,11223.862,11264.666,11379.962,11192.221,11274.485,-50.623,-0.449,54316987.51,82216931.3558
2186,399001.SZ,20100930,11468.543,11154.836,11468.775,11125.494,11223.862,244.681,2.18,51254076.59,74728964.3699
2185,399001.SZ,20101008,11911.369,11594.916,11960.569,11578.116,11468.543,442.826,3.8612,76219330.62,113537104.18
2184,399001.SZ,20101011,12237.648,12037.994,12291.63,12037.994,11911.369,326.279,2.7392,111188058.71,168723034.4748
2183,399001.SZ,20101012,12373.279,12221.534,12383.582,12168.471,12237.648,135.631,1.1083,98530837.69,147319105.1793
2182,399001.SZ,20101013,12602.995,12376.589,12634.522,12348.728,12373.279,229.716,1.8565,116841581.24,169978224.6041
2181,399001.SZ,20101014,12507.71,12690.569,12752.264,12474.016,12602.995,-95.285,-0.7561,112516771.02,171155470.5142
2180,399001.SZ,20101015,12765.501,12421.275,12834.8,12392.938,12507.71,257.791,2.0611,109948074.87,171124652.1222
2179,399001.SZ,20101018,12649.27,12803.473,12883.656,12532.11,12765.501,-116.231,-0.9105,124760747.33,177276081.8653
2178,399001.SZ,20101019,12970.198,12643.297,12970.198,12567.126,12649.27,320.928,2.5371,93048910.19,138051200.6918
2177,399001.SZ,20101020,13130.012,12616.445,13291.522,12602.74,12970.198,159.814,1.2322,113973001.35,177748517.9126
2176,399001.SZ,20101021,13111.52,13175.523,13281.989,12998.294,13130.012,-18.492,-0.1408,97707082.99,148859109.4774
2175,399001.SZ,20101022,13224.978,13089.346,13346.325,13036.136,13111.52,113.458,0.8653,103349596.95,152918018.6632
2174,399001.SZ,20101025,13734.197,13292.528,13739.308,13288.167,13224.978,509.219,3.8504,120142433.63,186883715.1887
2173,399001.SZ,20101026,13729.963,13779.779,13822.22,13592.305,13734.197,-4.234,-0.0308,121603909.56,191813146.0565
2172,399001.SZ,20101027,13452.171,13681.871,13863.982,13449.356,13729.963,-277.792,-2.0233,114247905.76,176127397.6792
2171,399001.SZ,20101028,13445.025,13394.77,13585.439,13344.356,13452.171,-7.146,-0.0531,90550214.35,145117428.7717
2170,399001.SZ,20101029,13367.236,13433.319,13500.875,13261.045,13445.025,-77.789,-0.5786,93600242.11,154829992.7866
2169,399001.SZ,20101101,13743.771,13385.25,13760.902,13385.25,13367.236,376.535,2.8169,116695224.1,195684691.0873
2168,399001.SZ,20101102,13646.458,13762.057,13930.325,13646.453,13743.771,-97.313,-0.7081,137144160.21,230909221.306
2167,399001.SZ,20101103,13392.7,13649.747,13692.5,13388.367,13646.458,-253.758,-1.8595,101569532.74,168312231.1819
2166,399001.SZ,20101104,13595.732,13402.813,13595.732,13364.404,13392.7,203.032,1.516,97223663.67,157359577.6176
2165,399001.SZ,20101105,13733.357,13821.926,13888.016,13656.405,13595.732,137.625,1.0123,110937162.67,182317288.6855
2164,399001.SZ,20101108,13807.297,13785.786,13809.565,13630.515,13733.357,73.94,0.5384,119118503.33,188023524.0893
2163,399001.SZ,20101109,13714.288,13783.674,13793.346,13622.792,13807.297,-93.009,-0.6736,122636954.47,193583629.7824
2162,399001.SZ,20101110,13705.681,13657.433,13762.715,13542.517,13714.288,-8.607,-0.0628,114990796.07,193477777.2266
2161,399001.SZ,20101111,13684.939,13670.851,13936.88,13636.797,13705.681,-20.742,-0.1513,126997003.44,215783358.956
2160,399001.SZ,20101112,12726.54,13594.884,13658.286,12702.948,13684.939,-958.399,-7.0033,141274081.64,228727860.0862
2159,399001.SZ,20101115,12808.094,12772.852,12877.381,12558.211,12726.54,81.554,0.6408,92198027.44,153842132.0022
2158,399001.SZ,20101116,12217.272,12822.506,12822.506,12146.657,12808.094,-590.822,-4.6129,102391350.14,172074597.7254
2157,399001.SZ,20101117,11917.494,12040.659,12196.596,11849.895,12217.272,-299.778,-2.4537,75048448.38,126115820.5142
2156,399001.SZ,20101118,12146.145,12056.836,12181.001,11926.146,11917.494,228.651,1.9186,61338090.62,104964680.7205
2155,399001.SZ,20101119,12295.849,12240.582,12295.849,11868.697,12146.145,149.704,1.2325,78900181.07,137209331.4783
2154,399001.SZ,20101122,12303.545,12190.345,12418.354,12141.64,12295.849,7.696,0.0626,91083961.87,162678152.9016
2153,399001.SZ,20101123,12062.409,12255.177,12255.177,11864.359,12303.545,-241.136,-1.9599,81344365.57,141714829.6232
2152,399001.SZ,20101124,12407.655,11999.783,12412.945,11999.783,12062.409,345.246,2.8622,79184131.58,143467856.1215
2151,399001.SZ,20101125,12604.084,12512.334,12630.857,12416.151,12407.655,196.429,1.5831,89240938.76,153309239.0501
2150,399001.SZ,20101126,12539.014,12574.645,12676.939,12442.573,12604.084,-65.07,-0.5163,70269562.22,124546262.45
2149,399001.SZ,20101129,12536.551,12527.534,12592.909,12363.222,12539.014,-2.463,-0.0196,68604065.17,124702106.486
2148,399001.SZ,20101130,12336.288,12515.093,12575.954,11979.302,12536.551,-200.263,-1.5974,89005731.0,154600934.102
2147,399001.SZ,20101201,12310.384,12301.242,12377.571,12211.646,12336.288,-25.904,-0.21,55485142.45,94377307.6469
2146,399001.SZ,20101202,12409.019,12543.268,12584.103,12409.019,12310.384,98.635,0.8012,65309827.5,114451537.7423
2145,399001.SZ,20101203,12443.0,12457.995,12532.314,12347.563,12409.019,33.981,0.2738,54837905.03,97420440.4977
2144,399001.SZ,20101206,12422.785,12486.317,12531.291,12365.587,12443.0,-20.215,-0.1625,51870548.03,91247012.398
2143,399001.SZ,20101207,12656.997,12387.781,12722.944,12250.389,12422.785,234.212,1.8853,53552343.03,93401874.6415
2142,399001.SZ,20101208,12615.412,12671.809,12823.145,12586.449,12656.997,-41.585,-0.3286,53205936.29,96461704.9385
2141,399001.SZ,20101209,12353.266,12563.549,12587.361,12353.016,12615.412,-262.146,-2.078,54637395.04,93487900.9948
2140,399001.SZ,20101210,12460.464,12274.566,12523.027,12241.76,12353.266,107.198,0.8678,47425244.43,85631831.837
2139,399001.SZ,20101213,12905.024,12546.048,12905.024,12545.567,12460.464,444.56,3.5678,69994607.77,127643080.8546
2138,399001.SZ,20101214,12926.615,12953.993,12978.087,12860.863,12905.024,21.591,0.1673,73682602.17,129524855.5188
2137,399001.SZ,20101215,12829.364,12934.72,12987.705,12813.058,12926.615,-97.251,-0.7523,70715847.4,128917145.69
2136,399001.SZ,20101216,12795.678,12837.173,12914.01,12776.946,12829.364,-33.686,-0.2626,57452389.88,103348696.2215
2135,399001.SZ,20101217,12759.6,12794.008,12809.485,12717.321,12795.678,-36.078,-0.282,47039023.76,88010855.0106
2134,399001.SZ,20101220,12557.547,12815.051,12875.672,12330.993,12759.6,-202.053,-1.5835,70626121.97,130676669.284
2133,399001.SZ,20101221,12872.446,12586.144,12872.446,12524.779,12557.547,314.899,2.5076,71208322.76,120991048.4382
2132,399001.SZ,20101222,12766.952,12898.693,12975.634,12712.058,12872.446,-105.494,-0.8195,64513055.28,111728448.1174
2131,399001.SZ,20101223,12644.575,12760.759,12843.044,12628.715,12766.952,-122.377,-0.9585,56122031.05,98172565.633
2130,399001.SZ,20101224,12556.845,12592.15,12688.44,12471.731,12644.575,-87.73,-0.6938,51131149.72,86996633.3006
2129,399001.SZ,20101227,12303.188,12575.427,12808.83,12272.242,12556.845,-253.657,-2.0201,57377439.63,96312092.7238
2128,399001.SZ,20101228,12063.802,12235.684,12288.171,12017.563,12303.188,-239.386,-1.9457,47748988.53,77705236.7892
2127,399001.SZ,20101229,12114.564,12080.088,12125.388,11963.72,12063.802,50.762,0.4208,38434090.27,66478517.113
2126,399001.SZ,20101230,12138.895,12111.884,12211.072,11971.748,12114.564,24.331,0.2008,41291195.08,72650108.6957
2125,399001.SZ,20101231,12458.552,12171.493,12476.512,12159.135,12138.895,319.657,2.6333,47633754.23,89005793.5952
2124,399001.SZ,20110104,12714.514,12578.447,12743.478,12536.662,12458.552,255.962,2.0545,62161371.09,112909550.2207
2123,399001.SZ,20110105,12647.629,12634.713,12741.469,12567.051,12714.514,-66.885,-0.5261,56482821.64,105963212.1561
2122,399001.SZ,20110106,12599.656,12683.749,12790.928,12567.666,12647.629,-47.973,-0.3793,50511382.64,90250728.391
2121,399001.SZ,20110107,12573.937,12587.49,12783.677,12502.167,12599.656,-25.719,-0.2041,55864288.37,95387556.3917
2120,399001.SZ,20110110,12331.158,12577.093,12644.32,12292.114,12573.937,-242.779,-1.9308,48458030.83,84509953.2262
2119,399001.SZ,20110111,12385.172,12275.895,12419.295,12212.604,12331.158,54.014,0.438,42507583.7,72250176.242
2118,399001.SZ,20110112,12409.978,12435.719,12518.435,12251.409,12385.172,24.806,0.2003,40479162.91,65136228.9287
2117,399001.SZ,20110113,12423.343,12457.767,12486.229,12358.447,12409.978,13.365,0.1077,36247941.92,62589249.535
2116,399001.SZ,20110114,12294.165,12390.659,12390.659,12212.498,12423.343,-129.178,-1.0398,40812335.4,69045264.4227
2115,399001.SZ,20110117,11734.624,12159.954,12229.556,11712.684,12294.165,-559.541,-4.5513,46045825.64,75412004.4637
2114,399001.SZ,20110118,11771.588,11699.508,11797.218,11624.339,11734.624,36.964,0.315,29573173.11,49066017.489
2113,399001.SZ,20110119,12066.547,11785.496,12076.966,11730.736,11771.588,294.959,2.5057,37552711.13,62596459.5415
2112,399001.SZ,20110120,11566.74,12034.615,12034.615,11566.07,12066.547,-499.807,-4.1421,42519102.25,69800324.0796
2111,399001.SZ,20110121,11639.959,11534.203,11860.609,11491.935,11566.74,73.219,0.633,42664867.48,68231737.4356
2110,399001.SZ,20110124,11488.917,11661.759,11689.281,11419.362,11639.959,-151.042,-1.2976,38280031.76,62451556.0957
2109,399001.SZ,20110125,11446.372,11465.526,11523.789,11377.336,11488.917,-42.545,-0.3703,32017147.96,51651339.2368
2108,399001.SZ,20110126,11599.671,11459.016,11633.103,11459.016,11446.372,153.299,1.3393,28788630.27,46294318.8282
2107,399001.SZ,20110127,11795.33,11481.777,11832.536,11392.941,11599.671,195.659,1.6868,43307277.78,66977299.9675
2106,399001.SZ,20110128,11894.227,11789.642,11935.041,11768.814,11795.33,98.897,0.8384,39121514.72,62352485.6447
2105,399001.SZ,20110131,11994.684,11884.342,12020.513,11820.199,11894.227,100.457,0.8446,39935943.38,64261398.6736
2104,399001.SZ,20110201,11991.512,12044.407,12052.387,11928.007,11994.684,-3.172,-0.0264,33708748.22,56785846.7623
2103,399001.SZ,20110209,11807.927,11903.646,12041.958,11774.295,11991.512,-183.585,-1.531,38839382.3,64091521.0193
2102,399001.SZ,20110210,12170.512,11775.103,12177.438,11764.226,11807.927,362.585,3.0707,48931496.91,80189771.6484
2101,399001.SZ,20110211,12292.491,12162.324,12376.027,12127.741,12170.512,121.979,1.0023,57892114.04,95401408.5468
2100,399001.SZ,20110214,12737.804,12318.306,12766.049,12318.306,12292.491,445.313,3.6226,74566845.87,123965727.3089
2099,399001.SZ,20110215,12711.575,12767.79,12865.473,12707.208,12737.804,-26.229,-0.2059,73368849.48,123346487.8746
2098,399001.SZ,20110216,12884.87,12675.871,12884.87,12617.101,12711.575,173.295,1.3633,68070661.22,116553442.9839
2097,399001.SZ,20110217,12788.335,12907.69,12936.737,12664.854,12884.87,-96.535,-0.7492,73962115.28,126678700.6871
2096,399001.SZ,20110218,12613.112,12750.265,12751.15,12586.385,12788.335,-175.223,-1.3702,63816091.24,113151142.3001
2095,399001.SZ,20110221,12872.466,12526.253,12872.948,12518.608,12613.112,259.354,2.0562,69054422.02,117972675.8308
2094,399001.SZ,20110222,12473.331,12917.363,12918.421,12465.416,12872.466,-399.135,-3.1007,83721453.57,145853537.5075
2093,399001.SZ,20110223,12492.705,12436.626,12554.982,12396.054,12473.331,19.374,0.1553,60038871.95,105148417.0587
2092,399001.SZ,20110224,12578.426,12476.04,12601.433,12387.757,12492.705,85.721,0.6862,62776071.68,105307620.338
2091,399001.SZ,20110225,12633.879,12585.823,12735.153,12464.398,12578.426,55.453,0.4409,57921807.28,99706977.4389
2090,399001.SZ,20110228,12902.435,12658.192,12907.683,12562.949,12633.879,268.556,2.1257,68185214.96,113500176.4399
2089,399001.SZ,20110301,12948.718,12911.067,13023.017,12866.823,12902.435,46.283,0.3587,76398397.38,125679189.5684
2088,399001.SZ,20110302,12880.266,12878.429,12912.718,12683.984,12948.718,-68.452,-0.5286,68029046.88,112306574.4171
2087,399001.SZ,20110303,12698.16,12889.231,12966.846,12698.16,12880.266,-182.106,-1.4138,69310508.52,114405973.8575
2086,399001.SZ,20110304,12893.842,12714.238,12908.488,12669.52,12698.16,195.682,1.541,58530978.95,91991049.7591
2085,399001.SZ,20110307,13140.882,12961.424,13163.207,12961.424,12893.842,247.04,1.916,84329775.43,134180446.6906
2084,399001.SZ,20110308,13144.182,13146.679,13154.909,13041.21,13140.882,3.3,0.0251,73140189.68,118783793.042
2083,399001.SZ,20110309,13158.215,13171.051,13233.019,13102.189,13144.182,14.033,0.1068,69863513.97,115844486.872
2082,399001.SZ,20110310,13004.855,13115.168,13115.168,12994.263,13158.215,-153.36,-1.1655,70823727.07,121729745.4587
2081,399001.SZ,20110311,12848.019,12928.253,13038.993,12821.072,13004.855,-156.836,-1.206,69080718.47,119287343.4299
2080,399001.SZ,20110314,12958.292,12814.101,12958.292,12776.909,12848.019,110.273,0.8583,67761376.33,116258551.804
2079,399001.SZ,20110315,12705.322,12905.986,12905.986,12447.705,12958.292,-252.97,-1.9522,83413454.29,137791108.2183
2078,399001.SZ,20110316,12865.754,12699.396,12876.119,12668.244,12705.322,160.432,1.2627,74773189.97,121642413.107
2077,399001.SZ,20110317,12650.673,12741.813,12851.924,12612.773,12865.754,-215.081,-1.6717,73920979.33,119844393.656
2076,399001.SZ,20110318,12721.991,12796.405,12839.295,12675.494,12650.673,71.318,0.5637,57641998.69,93910601.8909
2075,399001.SZ,20110321,12643.731,12745.376,12806.742,12594.125,12721.991,-78.26,-0.6152,56750003.54,93587280.9417
2074,399001.SZ,20110322,12667.263,12679.812,12706.883,12471.39,12643.731,23.532,0.1861,51618438.07,87000026.4401
2073,399001.SZ,20110323,12845.529,12670.264,12853.153,12648.73,12667.263,178.266,1.4073,60978394.84,98956681.7299
2072,399001.SZ,20110324,12771.455,12878.07,12893.359,12768.941,12845.529,-74.074,-0.5767,64007435.8,102784853.2429
2071,399001.SZ,20110325,12942.071,12797.969,12980.308,12780.533,12771.455,170.616,1.3359,77253975.75,122982932.058
2070,399001.SZ,20110328,12875.517,13020.214,13075.232,12858.449,12942.071,-66.554,-0.5142,89413695.87,144421395.3117
2069,399001.SZ,20110329,12677.608,12848.744,12895.385,12670.688,12875.517,-197.909,-1.5371,90472187.69,134168487.2364
2068,399001.SZ,20110330,12661.216,12677.986,12774.424,12565.143,12677.608,-16.392,-0.1293,69414276.16,103876790.8588
2067,399001.SZ,20110331,12562.901,12665.858,12707.983,12501.243,12661.216,-98.315,-0.7765,60044097.97,86949658.6858
2066,399001.SZ,20110401,12699.417,12559.775,12699.417,12498.834,12562.901,136.516,1.0867,51707401.01,76121698.4907
2065,399001.SZ,20110406,12740.87,12648.913,12765.759,12568.844,12699.417,41.453,0.3264,65519014.35,101285134.5032
2064,399001.SZ,20110407,12890.655,12749.527,12908.703,12715.785,12740.87,149.785,1.1756,65042900.63,98311320.8546
2063,399001.SZ,20110408,13036.232,12881.254,13039.732,12839.705,12890.655,145.577,1.1293,64193852.46,100055742.2504
2062,399001.SZ,20110411,12925.046,13075.688,13142.429,12918.929,13036.232,-111.186,-0.8529,81746848.28,121711824.2304
2061,399001.SZ,20110412,12902.223,12906.611,13042.246,12839.529,12925.046,-22.823,-0.1766,77971566.21,107077243.4862
2060,399001.SZ,20110413,13102.083,12848.156,13102.083,12772.315,12902.223,199.86,1.549,69267993.18,97353545.0439
2059,399001.SZ,20110414,12991.925,13119.479,13119.479,12964.283,13102.083,-110.158,-0.8408,71647309.53,101471355.073
2058,399001.SZ,20110415,12965.746,12948.819,13054.809,12825.462,12991.925,-26.179,-0.2015,72003018.53,101253219.834
2057,399001.SZ,20110418,13001.331,12912.978,13045.818,12881.589,12965.746,35.585,0.2745,79996164.34,111024410.6915
2056,399001.SZ,20110419,12799.241,12876.198,12909.187,12727.308,13001.331,-202.09,-1.5544,89216523.43,120364266.3906
2055,399001.SZ,20110420,12753.846,12779.02,12849.649,12720.518,12799.241,-45.395,-0.3547,71156819.06,103422992.8203
2054,399001.SZ,20110421,12798.751,12795.794,12864.721,12760.738,12753.846,44.905,0.3521,74955513.8,112360641.7878
2053,399001.SZ,20110422,12708.42,12796.331,12819.957,12687.623,12798.751,-90.331,-0.7058,68407594.95,98844808.8193
2052,399001.SZ,20110425,12508.009,12664.446,12664.446,12487.526,12708.42,-200.411,-1.577,69798310.04,101951009.6527
2051,399001.SZ,20110426,12448.484,12486.817,12548.17,12361.857,12508.009,-59.525,-0.4759,56417611.54,80692805.8135
2050,399001.SZ,20110427,12358.882,12502.957,12573.302,12280.08,12448.484,-89.602,-0.7198,56751399.69,81045885.1022
2049,399001.SZ,20110428,12149.247,12398.685,12447.745,12148.173,12358.882,-209.635,-1.6962,56318184.44,78903182.9366
2048,399001.SZ,20110429,12312.991,12148.933,12312.991,12138.851,12149.247,163.744,1.3478,42449841.21,59528794.3876
2047,399001.SZ,20110503,12423.462,12314.695,12423.462,12199.575,12312.991,110.471,0.8972,44719364.0,63969260.4902
2046,399001.SZ,20110504,12070.405,12365.236,12365.236,12014.421,12423.462,-353.057,-2.8419,50358852.04,72712735.5789
2045,399001.SZ,20110505,12085.993,12017.284,12133.144,12005.44,12070.405,15.588,0.1291,41474914.89,58868908.7422
2044,399001.SZ,20110506,12067.609,11958.037,12150.243,11896.979,12085.993,-18.384,-0.1521,48760979.03,67306034.8474
2043,399001.SZ,20110509,12125.013,12074.141,12214.18,12074.141,12067.609,57.404,0.4757,44216649.56,62321349.3354
2042,399001.SZ,20110510,12216.94,12146.326,12216.94,12102.792,12125.013,91.927,0.7582,44258090.7,63279979.173
2041,399001.SZ,20110511,12202.62,12229.306,12282.881,12117.673,12216.94,-14.32,-0.1172,51698173.64,71651933.7874
2040,399001.SZ,20110512,12072.208,12114.454,12249.336,12072.208,12202.62,-130.412,-1.0687,55617856.92,75401916.3969
2039,399001.SZ,20110513,12156.605,12092.164,12164.128,11958.582,12072.208,84.397,0.6991,49811254.65,69435214.7934
2038,399001.SZ,20110516,12051.241,12110.971,12215.97,12046.541,12156.605,-105.364,-0.8667,53003313.12,69246592.5994
2037,399001.SZ,20110517,12128.495,12031.835,12212.152,11983.884,12051.241,77.254,0.641,59929961.78,79575891.8683
2036,399001.SZ,20110518,12230.689,12100.887,12262.469,12091.579,12128.495,102.194,0.8426,47769402.14,62360589.9916
2035,399001.SZ,20110519,12158.112,12270.246,12341.927,12153.411,12230.689,-72.577,-0.5934,50843036.3,64892352.7238
2034,399001.SZ,20110520,12161.026,12167.8,12221.811,12130.153,12158.112,2.914,0.024,43037614.46,58101211.5869
2033,399001.SZ,20110523,11742.186,12148.591,12148.591,11742.186,12161.026,-418.84,-3.4441,57640004.01,73214670.3403
2032,399001.SZ,20110524,11749.924,11703.641,11768.781,11640.221,11742.186,7.738,0.0659,48828729.81,63434100.3478
2031,399001.SZ,20110525,11615.416,11716.147,11795.734,11600.211,11749.924,-134.508,-1.1448,46592225.86,58841211.0589
2030,399001.SZ,20110526,11530.7,11695.492,11752.728,11530.7,11615.416,-84.716,-0.7293,46199474.69,58851579.2667
2029,399001.SZ,20110527,11492.712,11537.035,11645.975,11483.556,11530.7,-37.988,-0.3295,47254278.27,57966978.0654
2028,399001.SZ,20110530,11478.206,11456.306,11595.138,11405.062,11492.712,-14.506,-0.1262,38481365.68,48928485.7146
2027,399001.SZ,20110531,11665.141,11485.748,11665.141,11420.942,11478.206,186.935,1.6286,42064765.35,53001401.7221
2026,399001.SZ,20110601,11699.827,11648.862,11719.644,11593.826,11665.141,34.686,0.2973,43423611.46,56785995.723
2025,399001.SZ,20110602,11506.521,11566.428,11613.5,11366.119,11699.827,-193.306,-1.6522,46499491.16,59675895.5688
2024,399001.SZ,20110603,11642.401,11492.33,11690.092,11487.299,11506.521,135.88,1.1809,41012585.27,55885535.2555
2023,399001.SZ,20110607,11741.259,11614.001,11756.904,11599.313,11642.401,98.858,0.8491,40112415.02,53229702.1781
2022,399001.SZ,20110608,11761.103,11726.326,11787.121,11581.636,11741.259,19.844,0.169,48357747.97,60165454.7382
2021,399001.SZ,20110609,11513.203,11725.209,11735.214,11508.39,11761.103,-247.9,-2.1078,48772834.94,60809884.9894
2020,399001.SZ,20110610,11593.379,11508.583,11596.583,11454.036,11513.203,80.176,0.6964,43387839.53,54233709.5555
2019,399001.SZ,20110613,11521.984,11518.06,11558.658,11427.153,11593.379,-71.395,-0.6158,36383127.35,46468499.8763
2018,399001.SZ,20110614,11732.036,11501.22,11765.124,11495.108,11521.984,210.052,1.8231,48964897.19,61340545.1032
2017,399001.SZ,20110615,11615.969,11703.194,11794.544,11614.377,11732.036,-116.067,-0.9893,44894163.62,57302481.4465
2016,399001.SZ,20110616,11435.987,11516.651,11551.317,11417.576,11615.969,-179.982,-1.5494,41571821.55,51615142.3178
2015,399001.SZ,20110617,11409.157,11451.76,11567.002,11409.157,11435.987,-26.83,-0.2346,36093789.0,45739588.3358
2014,399001.SZ,20110620,11328.67,11408.361,11446.757,11288.623,11409.157,-80.487,-0.7055,33144399.8,43026952.6114
2013,399001.SZ,20110621,11509.982,11360.93,11514.25,11360.93,11328.67,181.312,1.6005,38545007.18,48428627.6464
2012,399001.SZ,20110622,11543.654,11524.627,11598.754,11484.732,11509.982,33.672,0.2925,37395233.85,47604538.4246
2011,399001.SZ,20110623,11775.317,11511.91,11817.223,11474.979,11543.654,231.663,2.0068,48142549.7,63895119.0812
2010,399001.SZ,20110624,11996.08,11749.927,12092.23,11732.213,11775.317,220.763,1.8748,72482681.32,98601614.4286
2009,399001.SZ,20110627,12026.293,12005.058,12106.652,11947.491,11996.08,30.213,0.2519,65091419.94,89538620.671
2008,399001.SZ,20110628,12047.09,12056.526,12067.09,11928.995,12026.293,20.797,0.1729,54017340.0,74873257.0963
2007,399001.SZ,20110629,11913.201,12048.858,12102.351,11911.834,12047.09,-133.889,-1.1114,52213273.68,70859922.1476
2006,399001.SZ,20110630,12110.931,11935.828,12157.559,11930.35,11913.201,197.73,1.6598,56323829.36,75875400.3273
2005,399001.SZ,20110701,12178.083,12148.967,12267.807,12087.917,12110.931,67.152,0.5545,59333506.35,81775411.4667
2004,399001.SZ,20110704,12441.168,12241.664,12475.389,12241.664,12178.083,263.085,2.1603,76903608.92,105830460.7828
2003,399001.SZ,20110705,12440.37,12432.97,12486.708,12382.821,12441.168,-0.798,-0.0064,74034319.0,102438775.9004
2002,399001.SZ,20110706,12425.68,12420.626,12446.778,12311.146,12440.37,-14.69,-0.1181,68178329.21,95963093.4215
2001,399001.SZ,20110707,12392.927,12440.862,12548.978,12375.229,12425.68,-32.753,-0.2636,77379436.89,114485887.4898
2000,399001.SZ,20110708,12404.341,12390.339,12478.844,12343.657,12392.927,11.414,0.0921,57648759.32,82341680.237
1999,399001.SZ,20110711,12438.564,12357.578,12494.238,12302.242,12404.341,34.223,0.2759,58005126.09,83871912.5941
1998,399001.SZ,20110712,12268.188,12344.063,12381.105,12232.217,12438.564,-170.376,-1.3697,67820219.69,96200740.1119
1997,399001.SZ,20110713,12479.154,12285.88,12491.381,12285.88,12268.188,210.966,1.7196,62673196.22,92934362.4647
1996,399001.SZ,20110714,12440.829,12515.687,12546.51,12355.222,12479.154,-38.325,-0.3071,72617645.34,109989679.3501
