,ts_code,trade_date,buy_sm_vol,buy_sm_amount,sell_sm_vol,sell_sm_amount,buy_md_vol,buy_md_amount,sell_md_vol,sell_md_amount,buy_lg_vol,buy_lg_amount,sell_lg_vol,sell_lg_amount,buy_elg_vol,buy_elg_amount,sell_elg_vol,sell_elg_amount,net_mf_vol,net_mf_amount
1583,002405.SZ,20120831,18741,2624.52,14841,2081.42,22569,3160.24,20957,2936.46,7794,1092.12,13306,1859,0,0,0,0,-8429,-1174.05
1582,002405.SZ,20120903,17285,2454.1,23694,3369.68,24628,3501,24869,3541.78,15602,2224.93,8798,1250,659,94.9,813,113.48,9991,1427.37
1581,002405.SZ,20120904,23339,3408.68,29339,4293.19,43245,6329.23,40403,5910.94,32028,4689.42,24514,3584.24,1584,232.89,5941,871.85,-5500,-793.47
1580,002405.SZ,20120905,24097,3551.72,26618,3934.76,33713,4978.95,33930,5016.04,21786,3228.59,20625,3044.79,3432,511.71,1854,275.37,3785,576.8
1579,002405.SZ,20120906,21930,3205.3,17115,2505.61,22847,3344.14,24638,3604.32,12304,1802.46,14612,2137.8,0,0,716,104.17,-8746,-1267.65
1578,002405.SZ,20120907,34689,5186.03,35204,5267.19,49565,7408.07,51178,7651.73,31581,4719.87,31528,4706.06,2947,441.85,873,130.84,10431,1583.97
1577,002405.SZ,20120910,29194,4425.22,25381,3854.13,40635,6170.79,47075,7143.71,26938,4094.42,28869,4380.92,5351,806.9,792,118.58,5120,786.26
1576,002405.SZ,20120911,30166,4588.92,21796,3319.98,37361,5689.18,37809,5756.94,17094,2600.54,24655,3751.46,1772,271.3,2132,321.58,-8765,-1323.32
1575,002405.SZ,20120912,25097,3767.8,22399,3366.46,28922,4342.71,28730,4318.87,16949,2563.71,17097,2576.59,1000,150.5,3742,562.79,-2932,-434.31
1574,002405.SZ,20120913,27537,4126.97,24207,3635.99,37164,5576.55,33141,4971.2,20071,3010.82,26280,3935.5,2252,340.17,3396,511.81,471,97.76
1573,002405.SZ,20120914,31677,4664.38,25661,3783.24,31498,4642.04,32043,4722.03,19279,2841.53,22216,3272.55,688,103.2,3222,473.33,-18686,-2748.24
1572,002405.SZ,20120917,27558,3956.01,20647,2963.84,26159,3758.9,30456,4370.18,17446,2494.54,19643,2815.79,6789,962.86,7207,1022.51,-22649,-3234.36
1571,002405.SZ,20120918,13078,1853.21,16992,2412.85,17765,2519.58,18126,2570.72,11084,1573.64,7659,1084.29,850,121.42,0,0,-1559,-213.85
1570,002405.SZ,20120919,37521,5505.58,32981,4841.32,46467,6826.32,41873,6156.93,17455,2568.05,24611,3610.83,1154,171.57,3132,462.45,-2405,-330.51
1569,002405.SZ,20120920,37088,5132.1,25871,3579.57,34076,4709.06,37826,5225.23,19838,2735.37,25732,3547.1,886,120.45,2459,345.08,-23822,-3298.66
1568,002405.SZ,20120921,19248,2599.61,17215,2327.64,20337,2747.14,17763,2398.93,13655,1843.1,14403,1942.55,1559,210.46,5419,731.19,-5793,-777.56
1567,002405.SZ,20120924,12168,1666.21,19129,2629.2,18784,2576.31,18687,2566.01,12058,1662.42,6774,929.96,1580,220.23,0,0,5912,828.43
1566,002405.SZ,20120925,20938,2831.16,13383,1818.34,18801,2539.83,18725,2531.31,12623,1698.57,18670,2508.43,1293,174.09,2877,385.57,-18668,-2513.08
1565,002405.SZ,20120926,34083,4365.49,20993,2691.83,37825,4860.18,40847,5246.17,21098,2702.76,29740,3807.97,1000,127,2425,309.46,-15920,-2038.36
1564,002405.SZ,20120927,26997,3396.93,20512,2584.45,22864,2875.61,22903,2880.61,10221,1290.09,15428,1942.18,827,102.74,2064,258.13,-2443,-297.44
1563,002405.SZ,20120928,20541,2595.19,21292,2696.18,16637,2104.83,18044,2281.3,10044,1271.5,5780,729.64,0,0,2106,264.4,1938,252.22
1562,002405.SZ,20121008,19498,2475.04,12744,1619.63,19048,2417.81,21237,2692.42,7257,917.11,13560,1716.69,1738,218.77,0,0,-11661,-1480.83
1561,002405.SZ,20121009,27807,3618.98,32650,4264.99,26194,3412.72,33551,4378.33,25014,3275.79,22382,2919.2,11376,1494.01,1807,238.97,18059,2375.93
1560,002405.SZ,20121010,15939,2119.27,18848,2509.6,20059,2670.33,20681,2753.79,9945,1328.57,7933,1055.79,1519,201.01,0,0,-1130,-144.96
1559,002405.SZ,20121011,15281,2030.87,13540,1799.5,14437,1918.56,15705,2085.6,10232,1357.39,9705,1288.54,0,0.01,1000,133.18,-14018,-1859.73
1558,002405.SZ,20121012,16421,2146.34,12846,1681.05,14022,1836.1,15791,2063.51,5352,696.91,7159,934.79,0,0,0,0,-5689,-743.18
1557,002405.SZ,20121015,36823,4577.7,18030,2256.73,31344,3894.86,29701,3704.28,18775,2338.86,34235,4236.15,11,1.39,4987,615.65,-16022,-1981.1
1556,002405.SZ,20121016,25852,3250.33,14774,1862.94,22086,2776.78,26995,3396.75,7266,915.58,13436,1683,0,0,0,0,-13704,-1716.35
1555,002405.SZ,20121017,18370,2289.91,14252,1782.43,20094,2508.5,23156,2888.92,6537,818.61,8363,1042.64,770,96.96,0,0,931,123.06
1554,002405.SZ,20121018,15163,1936.59,19446,2486.94,20925,2674.55,21433,2738.2,14456,1848.44,8837,1128.6,0,0,827,105.84,7825,1003.12
1553,002405.SZ,20121019,10597,1361.94,12257,1576.04,20191,2595.74,16961,2179.2,5506,707.63,7095,912.55,944,121.12,925,118.64,-6763,-866.22
1552,002405.SZ,20121022,15689,2022.18,17573,2277.2,16153,2085.17,18820,2432.64,9568,1247.06,9824,1275.09,4917,644.8,109,14.28,6652,878.97
1551,002405.SZ,20121023,14970,1946.03,13454,1753.58,15830,2060.42,15642,2034.53,6686,872,8147,1059.63,756,98.26,1000,128.98,-5880,-758.06
1550,002405.SZ,20121024,19708,2490.89,11414,1443.77,17190,2170.47,20333,2567.85,5122,646.38,10071,1270.77,1000,125.1,1203,150.45,-12166,-1534.94
1549,002405.SZ,20121025,12429,1567.76,14415,1818.41,13630,1720.76,14886,1879.4,6182,780.59,3740,471.71,800,100.4,0,0,-1243,-153.05
1548,002405.SZ,20121026,60238,6956.83,19435,2257.24,57317,6610.18,38091,4422.5,29890,3440.41,57117,6577.59,12230,1387.56,45032,5137.65,-23090,-2673.63
1547,002405.SZ,20121029,41435,4446.87,24357,2617.34,37697,4043.28,28779,3090.43,18062,1937.4,41766,4474.78,1000,107,3292,352,-15748,-1678.26
1546,002405.SZ,20121030,19258,2076.73,18044,1946.68,19161,2066.17,19257,2076.33,5609,605.35,7020,756.94,295,31.7,0,0,-6324,-678.71
1545,002405.SZ,20121031,18543,1988.45,15748,1690.76,17432,1869.47,19678,2110.18,6343,681.22,6892,738.19,0,0,0,0,-1315,-136.96
1544,002405.SZ,20121101,20727,2265.85,15431,1686.76,25464,2783.72,22432,2452.13,8516,930.59,17408,1904.07,1565,171.84,1000,109.04,-970,-103.98
1543,002405.SZ,20121102,15805,1724.81,11913,1301.73,12500,1365.28,15347,1674.39,3281,358.73,4326,472.7,0,0,0,0,-2647,-286.15
1542,002405.SZ,20121105,26234,2902.02,21686,2401.86,25322,2798.54,26503,2932.3,9274,1026.72,12641,1393.12,0,0,0,0,6850,763.97
1541,002405.SZ,20121106,19071,2084.84,15022,1643.86,17109,1871.49,18750,2051.41,7626,835.67,8536,934.56,0,0,1500,162.17,-12796,-1396.69
1540,002405.SZ,20121107,11173,1215.53,8636,940.28,9204,1001.26,9728,1058.04,1283,139.01,3294,357.27,0,0,2,0.22,-5813,-630.78
1539,002405.SZ,20121108,21986,2320.44,13362,1412.09,17927,1889.38,19318,2037.43,6929,728.26,12163,1279.39,0,0,2000,209.17,-14231,-1498.08
1538,002405.SZ,20121109,21394,2189.4,12616,1292.13,18902,1933.09,19513,1998.04,3787,387.6,11955,1219.92,0,0,0,0,-5359,-546.95
1537,002405.SZ,20121112,13103,1337.96,13389,1367.95,14377,1468.91,13065,1334.22,2996,306.14,4021,410.84,0,0,0,0,-3748,-381.38
1536,002405.SZ,20121113,18860,1944.86,22854,2360.09,23943,2471.17,23077,2382.64,9177,949.45,6049,622.75,0,0,0,0,-2508,-254.43
1535,002405.SZ,20121114,13477,1400.01,15409,1603.51,16132,1678.29,16892,1755.64,7615,792.25,4923,511.4,0,0,0,0,-1742,-180.88
1534,002405.SZ,20121115,11094,1146.15,13806,1428.46,11963,1237.2,12179,1259.07,6208,643.6,3280,339.44,0,0,0,0,-1296,-130.89
1533,002405.SZ,20121116,12161,1238.56,11432,1166.69,11451,1167.58,11601,1183,3671,374.58,3680,373.77,3429,349.02,3998,406.29,-2378,-239.48
1532,002405.SZ,20121119,13907,1418.37,10391,1060.54,10293,1050.88,12233,1248.7,2696,276.11,4271,436.11,0,0,0,0,-6829,-696
1531,002405.SZ,20121120,15383,1568.53,14303,1460.47,19820,2023.38,15990,1631.44,3760,385.56,9670,988.41,1000,102.85,0,0,-10588,-1078
1530,002405.SZ,20121121,22870,2286.3,20107,2014.29,19184,1921.16,22226,2221.43,8449,848.8,8170,820.54,0,0,0,0,-5163,-514.86
1529,002405.SZ,20121122,14595,1455.19,14044,1404.7,19390,1936.56,20008,1998.65,5929,596.36,5861,584.76,0,0,0,0,-2666,-262.74
1528,002405.SZ,20121123,12715,1279.88,12060,1216.5,12244,1232.95,14463,1454.56,7346,741.25,5784,583.01,0,0,0,0,1800,183.59
1527,002405.SZ,20121126,15333,1561.22,17489,1782.18,22224,2265.35,18837,1919.54,8486,868.04,10716,1094.31,1000,101.42,0,0,1199,125.62
1526,002405.SZ,20121127,22317,2214.13,18352,1824.57,20246,2011.42,21508,2138.13,7100,709.72,9803,972.58,0,0,0,0,-10072,-992.17
1525,002405.SZ,20121128,23926,2233.02,16129,1506.09,19443,1814.15,17984,1679.76,2714,252.66,11970,1113.99,0,0,0,0,-8530,-796.15
1524,002405.SZ,20121129,16739,1534.01,11623,1065.7,9119,836.38,11401,1045.5,563,52,3396,311.19,0,0,0,0,-2091,-189.96
1523,002405.SZ,20121130,12146,1103.85,12868,1171.92,12969,1179.87,11201,1018.29,2776,252.48,2704,245.31,0,0,1117,100.67,-1325,-118.26
1522,002405.SZ,20121203,19871,1773.94,16022,1430.59,13676,1216.94,15438,1375.82,3528,310.33,5546,488.84,0,0,69,5.97,-2441,-217.28
1521,002405.SZ,20121204,20290,1780.93,22417,1972.23,13222,1161.58,13741,1205.28,3997,352.58,1352,117.57,0,0,0,0,4117,363.49
1520,002405.SZ,20121205,26384,2425.06,32089,2952.1,24613,2266.99,19787,1823.35,6714,622.05,5835,538.65,0,0,0,0,-3525,-319.92
1519,002405.SZ,20121206,26172,2466.09,28093,2650.35,22746,2145.73,20809,1960.54,4470,422.57,4486,423.5,0,0,0,0,-4339,-405.03
1518,002405.SZ,20121207,28344,2682.44,31733,3006.94,25249,2391.82,25219,2390.81,9988,951.07,6628,627.58,0,0,0,0,2059,202.88
1517,002405.SZ,20121210,32811,3168.06,35890,3466.63,28947,2794.37,24973,2411.73,6479,628.93,7374,713,0,0,0,0,-7399,-708.33
1516,002405.SZ,20121211,39845,3906.97,39100,3835.85,30861,3020.96,30621,2998.83,7525,739.35,8511,832.61,0,0,0,0,2249,226.48
1515,002405.SZ,20121212,27731,2729.86,26027,2565.34,22577,2224.66,27800,2737.1,7139,703.88,3621,355.96,0,0,0,0,-3987,-388.44
1514,002405.SZ,20121213,22287,2146.16,18745,1806.16,16573,1594.44,16333,1572.59,4202,403.88,7984,765.73,0,0,0,0,-8613,-826.82
1513,002405.SZ,20121214,61707,6005.43,62876,6116.79,47009,4586.81,40463,3948.43,17742,1740.14,20220,1982.52,1881,185.28,4780,469.92,-6063,-586.02
1512,002405.SZ,20121217,66845,6774.73,75435,7651.17,59198,6002.78,55148,5591.61,34817,3538.17,30208,3065.5,1101,112.42,1169,119.82,-323,-29.89
1511,002405.SZ,20121218,64143,6457.67,56564,5692.69,51529,5197.81,46208,4655.06,26190,2649.76,28722,2905.34,24048,2436.47,34415,3488.63,-25736,-2585.78
1510,002405.SZ,20121219,39003,3888.46,39447,3940.84,33142,3302.41,30084,2999.07,11571,1158.26,12911,1285.52,1195,120.25,2468,243.96,-586,-48.18
1509,002405.SZ,20121220,60778,6152.78,63178,6394.25,59383,6013.55,53033,5375.25,31146,3164.21,37873,3843.86,26860,2695.3,24083,2412.48,14329,1474.46
1508,002405.SZ,20121221,46957,4765.49,40644,4127.34,39490,4006.7,39588,4017.39,20398,2071.65,22949,2328.92,69,7.03,3732,377.22,-16748,-1691.29
1507,002405.SZ,20121224,38143,3866.78,36132,3665.68,41331,4194.21,38021,3857.55,21442,2178.53,24130,2449.39,1735,176.58,4369,443.47,1024,110.76
1506,002405.SZ,20121225,65066,6708.26,69498,7184.93,62910,6491.49,59868,6182.04,45612,4721.95,42894,4409.46,13584,1408.63,14911,1553.9,-3770,-382.12
1505,002405.SZ,20121226,65999,7012.91,68015,7236.4,67412,7163.23,65361,6952.5,42340,4507.38,42777,4537.1,4399,465.1,3997,422.63,3864,431.35
1504,002405.SZ,20121227,75400,8173.21,71768,7784.46,70505,7645.72,65562,7108.29,43603,4728.5,43932,4759.08,1191,129.71,9436,1025.3,-4732,-498.61
1503,002405.SZ,20121228,107905,12078.39,108147,12131.52,93668,10492.87,95323,10709.2,38053,4304.76,37875,4265.93,11500,1334.49,9780,1103.88,-8860,-1047.68
1502,002405.SZ,20121231,150645,18134.54,133944,16134.17,121465,14636.35,119404,14396.15,46010,5549,55452,6670.41,7623,919.85,16943,2039.02,-15263,-1813.55
1501,002405.SZ,20130104,101946,11577.34,89579,10176.79,75629,8585.58,80347,9122.43,34167,3877.77,40564,4599.37,842,95.44,2093,237.54,-21580,-2436.51
1500,002405.SZ,20130107,81029,9345.11,82723,9553.86,68305,7895.06,63950,7384.86,35530,4116.83,40859,4725,5590,646.15,2922,339.44,10942,1280.88
1499,002405.SZ,20130108,112303,13617.69,108061,13109.22,91298,11082.19,94523,11475.97,46125,5608.93,43085,5232.94,3342,406.84,7399,897.52,-4477,-535.84
1498,002405.SZ,20130109,120556,14564.42,103276,12507.22,94450,11424.56,85046,10292.73,39086,4752.12,57452,6947.5,4399,536.44,12717,1530.09,-16330,-1930.81
1497,002405.SZ,20130110,106063,12878.99,116996,14222.81,89105,10829.46,94512,11484.05,49748,6040.86,40958,4959.69,10148,1234.77,2598,317.53,9363,1174.65
1496,002405.SZ,20130111,152693,19334.69,162625,20615.17,143869,18239.91,148664,18837.11,92326,11695.33,88717,11237.33,21054,2682.65,9937,1262.96,36440,4641.46
1495,002405.SZ,20130114,148753,19355.51,143894,18780.44,134184,17506.98,136686,17856.05,67696,8885.71,78676,10294.29,19481,2615.76,10859,1433.18,14379,1977.82
1494,002405.SZ,20130115,189052,26615.7,161812,22823.08,168108,23770.72,166726,23576.54,70297,9946.83,94638,13337.98,8038,1156.05,12318,1751.71,-35177,-4863.14
1493,002405.SZ,20130116,108301,14688.05,106452,14475.44,96037,13038.22,99524,13535.92,62800,8560.02,55897,7574.34,13623,1844.52,18887,2545.11,-5361,-660.73
1492,002405.SZ,20130117,125445,16336.71,96334,12545.81,87997,11475.17,81894,10679.6,40127,5247.19,68904,8995.15,4511,596.05,10949,1434.56,-34391,-4465.64
1491,002405.SZ,20130118,62575,8075.66,62169,8027.49,47062,6071.67,53054,6847.79,36474,4710.77,31345,4042.56,11429,1473.45,10973,1413.71,-187,-15.45
1490,002405.SZ,20130121,66231,8339.4,59380,7478.99,55724,7020.15,49111,6182.63,33119,4169.02,44083,5552.2,8638,1086.01,11139,1400.75,-14326,-1798.44
1489,002405.SZ,20130122,74537,9420.91,68760,8706.66,48571,6141,46222,5843.8,15296,1937.42,23844,3007.31,2176,278.94,1753,220.5,-12417,-1551.29
1488,002405.SZ,20130123,58289,7333.4,64864,8169.45,50672,6376.93,52726,6635.87,27059,3409.92,20553,2582.61,3111,391.01,987,123.33,11509,1457.51
1487,002405.SZ,20130124,94517,12124.08,85333,10961.49,70727,9078.09,74715,9583.21,46055,5900.94,50778,6494,6087,783.12,6561,847.53,-2030,-232.14
1486,002405.SZ,20130125,40956,5136.25,39187,4918.82,35865,4500.93,35334,4435.73,18580,2335.61,18233,2286.66,0,0,2647,331.58,-14053,-1759.94
1485,002405.SZ,20130128,54397,6885.84,47080,5964.36,61987,7843.98,48967,6199.2,29384,3718.86,46638,5895.63,78,9.95,3162,399.43,-7868,-987.93
1484,002405.SZ,20130129,61776,7838.52,53649,6811.39,54508,6919.17,47164,5989.24,24247,3078.97,30952,3926.22,841,107.25,9607,1217.05,-17490,-2207.39
1483,002405.SZ,20130130,92589,11977.41,91259,11811.32,84614,10951.02,79174,10243.98,39011,5054.47,45516,5901.13,9380,1224.85,9646,1251.32,-3656,-466.75
1482,002405.SZ,20130131,80077,10091.54,65374,8238.46,69558,8761.66,72668,9157.08,41193,5197.19,54166,6827.9,9707,1227.62,8327,1054.57,-21227,-2681.14
1481,002405.SZ,20130201,43314,5377.56,40272,5003.02,33843,4201.9,37991,4718.78,27636,3436.09,27991,3476.39,5355,665.9,3894,483.26,-1402,-168.23
1480,002405.SZ,20130204,79758,9665.18,60421,7340.58,58287,7067.89,53035,6432.35,29226,3544.69,43202,5229.27,1489,178.4,12101,1453.97,-23809,-2889.85
1479,002405.SZ,20130205,41467,4899.31,35964,4254.99,27138,3206.47,28108,3322.1,13680,1616.42,18214,2145.11,0,0,0,0,-2231,-258.39
1478,002405.SZ,20130206,34580,4171.83,35572,4295.23,26823,3235.58,26239,3166.46,11523,1391.4,11901,1432.91,970,118.04,184,22.26,635,79.46
1477,002405.SZ,20130207,35715,4344.27,36853,4491.08,23809,2897.21,25889,3150.83,14002,1708.74,11687,1421.58,3551,434.62,2647,321.35,10053,1232.43
1476,002405.SZ,20130208,30339,3745.88,28732,3552.41,26191,3236.28,26720,3303.68,22594,2794.15,24083,2972.89,5431,672.08,5021,619.41,-2300,-277.61
1475,002405.SZ,20130218,44131,5498.38,40574,5058.93,34627,4316.13,32986,4112.7,25016,3121.89,28838,3593.85,0,0,1376,170.92,1024,133.16
1474,002405.SZ,20130219,42867,5227.7,35884,4376.31,32340,3941.63,31384,3828.39,11103,1352.92,15419,1878.7,6,0.72,3629,439.58,-15358,-1863.02
1473,002405.SZ,20130220,32342,3939.74,25128,3061.92,28650,3491.12,23658,2881.15,17628,2148.52,30140,3674.19,4130,504.34,3823,466.46,2805,342.76
1472,002405.SZ,20130221,45876,5461.42,41987,5000.79,30723,3663.17,30961,3690.39,14428,1721.44,18079,2154.84,0,0,0,0,-16816,-2003.12
1471,002405.SZ,20130222,31256,3741.84,37277,4466.28,32887,3940.99,25676,3073.45,11651,1393.58,12842,1536.67,0,0,0,0,10855,1305.72
1470,002405.SZ,20130225,20910,2506.12,19674,2358.99,17567,2105.14,15425,1848.62,6033,722.78,9880,1183.02,1000,120.16,531,63.57,-4870,-580.45
1469,002405.SZ,20130226,31431,3765.88,35541,4261.93,26982,3234.21,25947,3110.13,15475,1855.25,14003,1676.96,1604,193.68,0,0,-3389,-401.37
1468,002405.SZ,20130227,44426,5379.11,46841,5679.31,43156,5222.37,40073,4853.96,27826,3369.76,27689,3341.26,1980,238.74,2786,335.44,9210,1123.84
1467,002405.SZ,20130228,57631,7109.36,54090,6676.6,49666,6125.47,47911,5907.24,19080,2353.55,25360,3127.21,984,122.67,0,0,4260,531.22
1466,002405.SZ,20130301,75432,9570.95,79337,10072.26,63642,8078.95,61371,7792.57,40885,5195.8,38555,4893.44,3510,446.18,4207,533.61,11656,1490.51
1465,002405.SZ,20130304,100200,12854.19,96845,12444.7,78408,10063.89,80371,10321.21,48769,6275.48,48906,6273.26,7116,916.9,8371,1071.28,8178,1078.04
1464,002405.SZ,20130305,85057,11123.88,89820,11756.93,95163,12452.74,89295,11683.69,73546,9640.36,77337,10126.19,16163,2109.25,13476,1759.41,22516,2968.73
1463,002405.SZ,20130306,144370,19790.54,142880,19610.47,153769,21091.17,143130,19632.88,96861,13299.59,90049,12354.38,23293,3191.15,42234,5774.73,2801,432.89
1462,002405.SZ,20130307,104358,14396.35,96470,13331.59,100627,13894.85,99365,13740.65,53076,7349.78,64280,8881.4,15617,2184.57,13563,1871.9,-21028,-2845.12
1461,002405.SZ,20130308,74159,9810.72,59664,7894.16,64211,8503.68,60289,7984.03,30959,4100.15,42841,5673.8,5331,698.04,11865,1560.59,-25741,-3395.98
1460,002405.SZ,20130311,39383,5173.27,36593,4810.21,31573,4150.43,33722,4431.63,18965,2492.92,20916,2749.68,2105,279.86,795,104.96,-5126,-670.05
1459,002405.SZ,20130312,60696,7759.05,46657,5975.77,53539,6845.54,46391,5929.02,28560,3634.42,42739,5434.97,2451,306.78,9459,1206.03,-27054,-3438.06
1458,002405.SZ,20130313,32610,4055.88,30512,3797.08,29430,3657.46,26512,3297.05,19935,2475.61,28146,3494.06,4141,516.67,945,117.43,-11620,-1434.36
1457,002405.SZ,20130314,45526,5826.56,47879,6133.29,36054,4618.21,35584,4558.3,25595,3282.37,24132,3092.07,1878,243.48,1458,186.96,1011,135.42
1456,002405.SZ,20130315,46271,5925.18,48089,6179.55,43102,5520.96,45486,5835.93,42324,5408.99,38274,4879.12,10978,1413.17,10826,1373.71,11395,1469.79
1455,002405.SZ,20130318,32096,4059.82,24099,3050.88,23380,2961.11,25310,3205.91,13857,1756.71,19136,2422.6,135,17.09,922,115.33,-7561,-950.1
1454,002405.SZ,20130319,30234,3798.52,28530,3587.31,24220,3041.94,25465,3200.37,11757,1478.21,12217,1531,0,0,0,0,2619,335.77
1453,002405.SZ,20130320,57352,7467.08,64364,8394.51,48056,6256.03,48667,6350.73,30658,4004.14,27757,3600.68,6898,900.99,2177,282.32,22447,2936.85
1452,002405.SZ,20130321,53144,7087.89,50862,6784.24,52823,7046.49,52107,6950.13,27469,3661.64,35404,4717.55,11885,1580.22,6950,924.33,-6157,-812.87
1451,002405.SZ,20130322,53002,7166.22,54888,7430.81,55297,7480.75,59398,8042.14,30373,4117.45,24569,3317.39,1100,149.96,918,124.05,5665,778.93
1450,002405.SZ,20130325,34559,4605.89,23693,3164.08,37082,4945.65,42309,5647.82,21844,2924.85,23921,3192.58,1771,236.34,5332,708.25,-5638,-739.64
1449,002405.SZ,20130326,69145,9313.8,80095,10817.6,69267,9343.21,72872,9837.35,45853,6205.27,38784,5234.95,8996,1233.5,1510,205.87,17143,2345.96
1448,002405.SZ,20130327,61935,8550.72,58354,8067.71,68712,9493.75,65949,9117.86,43987,6081.92,42005,5801.95,17,2.35,8343,1141.21,-14604,-1977.41
1447,002405.SZ,20130328,45969,6135.08,40529,5414.34,51570,6888.42,48103,6426.16,23822,3178.97,27210,3628.16,1575,209.33,7094,943.13,-10141,-1343.44
1446,002405.SZ,20130329,53030,7242.11,54746,7480.85,55843,7632.96,55022,7517.61,35320,4828.49,35279,4827.79,4375,601.63,3521,478.96,9619,1321.99
1445,002405.SZ,20130401,67818,9533.31,76340,10739.29,87127,12246.24,87869,12353.39,59676,8393.44,52239,7340.31,4530,638.41,2701,378.41,12931,1824.07
1444,002405.SZ,20130402,63204,8786.51,54420,7565.21,62800,8737.85,64261,8934.66,38342,5321.94,55036,7636.25,19081,2642.38,9709,1352.57,-17061,-2367.91
1443,002405.SZ,20130403,51114,7089.19,50289,6982.64,53401,7418.39,55031,7643.27,25997,3613.96,25477,3533.76,1844,254.72,1559,216.59,2963,428.9
1442,002405.SZ,20130408,83422,11828.14,88496,12561.83,91886,13049.6,90195,12797.02,45483,6450.96,39128,5543.01,1973,280.1,4945,706.95,15983,2299.64
1441,002405.SZ,20130409,57867,8283.24,55042,7883.16,58066,8313.52,57260,8199.27,34865,4994.65,38589,5524.05,7485,1070.4,7392,1055.33,-6658,-943.18
1440,002405.SZ,20130410,69900,10103.07,66906,9683.18,72678,10506.27,74676,10805.94,35515,5146.14,36584,5293.36,4209,618.52,4136,591.53,238,73.37
1439,002405.SZ,20130411,68289,9495.54,51024,7095.2,62963,8756.98,54187,7535.18,32101,4467.02,48020,6680.05,4133,575.2,14255,1984.32,-38303,-5338
1438,002405.SZ,20130412,38989,5366.68,35636,4911.86,36171,4983.5,38748,5340.67,17855,2464.88,17160,2359.12,825,113.71,2296,317.13,-10018,-1372.75
1437,002405.SZ,20130415,38112,5122.14,32148,4323.55,41857,5624.67,39206,5271.14,11164,1497.73,19456,2606.74,899,119.84,1222,162.95,-9996,-1335.55
1436,002405.SZ,20130416,28080,3763.02,28492,3823.53,26241,3521.77,29009,3892.54,11659,1569,8555,1148.64,908,123.44,832,112.52,3430,464
1435,002405.SZ,20130417,30139,4095.39,27220,3700.74,30494,4145.16,26376,3585.4,12595,1716.4,20223,2750.44,1762,238.82,1170,159.19,-3168,-425.67
1434,002405.SZ,20130418,33559,4608.56,36253,4984.25,37565,5157.56,37581,5163.74,17120,2357.75,14466,1983.48,55,7.59,0,0,4341,606.76
1433,002405.SZ,20130419,48041,6742.07,45151,6338.84,46141,6474.52,45057,6324.7,24708,3467.57,27889,3911.42,1113,157.02,1907,266.21,2304,332.08
1432,002405.SZ,20130422,41089,5688.71,31416,4353.1,44844,6209.96,38229,5297.46,20845,2886.3,33013,4565.48,1814,249.75,5935,818.68,-12628,-1737.85
1431,002405.SZ,20130423,67759,7707.52,55915,6365.34,54747,6222.75,52259,5937.73,25138,2858.51,36865,4190.34,3054,345.91,5659,641.27,-18184,-2071.69
1430,002405.SZ,20130424,52570,5839.45,51837,5770.58,50469,5600.31,50111,5568.48,24624,2739.05,26261,2904.36,1552,175.12,1005,110.5,1668,198.93
1429,002405.SZ,20130425,50118,5562.51,40592,4510.72,41214,4576.04,41642,4625.48,22105,2455.28,28069,3112.66,0,0,3134,344.97,-15538,-1712.24
1428,002405.SZ,20130426,110741,11045.08,80694,8065.16,93042,9277.14,81935,8199.79,42863,4274.08,67870,6749.31,8150,803.58,24297,2385.61,-13773,-1379.29
1427,002405.SZ,20130502,50687,4803.18,46208,4379.45,52566,4981.83,56294,5332.33,22239,2104.98,23860,2260.04,871,81.83,0,0,-14080,-1331.84
